,52W High,52W Low,ATR,Avg Volume,Beta,Book\/sh,Cash\/sh,Change,Current Ratio,Date,Debt\/Eq,EPS (ttm),EPS Next Y Perc,EPS Q\/Q,EPS next 5Y,EPS next Q,EPS next Y,EPS past 5Y,EPS this Y,Earnings,Employees,Gross Margin,Income,Industry,Insider Own,Insider Trans,Inst Own,Inst Trans,LT Debt\/Eq,Market Cap,Oper. Margin,Optionable,P\/B,P\/C,P\/S,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Prev Close,Price,Profit Margin,Quick Ratio,ROA,ROE,ROI,RSI (14),Recom,Rel Volume,SMA20,SMA200,SMA50,Sales,Sales Q\/Q,Sales past 5Y,Sector,Short Float,Short Ratio,Shortable,Shs Float,Shs Outstand,Target Price,Ticker,Volume,Day 1,Day 2,Day 3,Day 4,Day 5,Week,Month
EBS_11-15-2017,44.86,25.96,1.35,304400.0,1.29,16.1,8.33,-0.0663,7.4,11-15-2017,0.38,1.6,0.2793,0.528,0.2,0.64,2.29,0.14800000000000002,-0.345,Nov 02 AMC,1098.0,0.684,80900000.0,Biotechnology,0.049,-0.122,0.889,0.0134,0.38,1650000000.0,0.23600000000000002,Yes,2.51,4.85,3.19,0.3435,-0.0032,0.1168,0.043899999999999995,0.2314,0.2879,40.44,37.76,0.166,6.5,0.08800000000000001,0.138,0.08,39.7,1.8,8.09,-0.071,0.11199999999999999,-0.05,518.70M,0.045,0.12300000000000001,Healthcare,0.0784,8.57,Yes,33280000.0,40920000.0,44.83,EBS,171168,0.008474576271186418,0.007680084745762761,-0.010593220338983023,0.022775423728813582,0.05985169491525433,0.0352,0.031400000000000004
ECPG_11-16-2017,52.0,25.88,1.44,260829.99999999997,1.81,21.3,5.67,-0.0717,,11-16-2017,5.36,3.52,0.057800000000000004,-0.32899999999999996,0.15,0.94,4.06,0.052000000000000005,0.185,Nov 02 AMC,6700.0,0.795,92700000.0,Asset Management,0.008,0.0,,-0.0033,5.36,1250000000.0,0.205,Yes,2.27,8.54,1.1,0.2817,0.0579,0.2407,0.0052,0.6911,0.8078,48.45,44.97,0.064,,0.019,0.127,0.06,42.31,2.1,4.62,-0.049800000000000004,0.17309999999999998,0.0029,1.14B,0.005,0.18100000000000002,Financial,0.1535,13.83,Yes,23510000.0,25850000.0,53.5,ECPG,83741,0.03068712474983326,0.022904158327774038,0.026239715365799388,0.017344896597731863,0.00956193017567264,0.0245,0.0308
ECR_11-01-2017,3.32,1.6,0.11,591740.0,3.03,2.28,0.37,0.06309999999999999,1.3,11-01-2017,0.83,-0.2,3.0,1.133,0.259,-0.03,0.02,,0.8109999999999999,Nov 08 AMC,138.0,0.9279999999999999,-51800000.0,Independent Oil & Gas,0.01,-0.0524,0.774,0.0014000000000000002,0.83,582580000.0,-0.037000000000000005,Yes,0.97,6.0,1.78,0.13269999999999998,-0.1362,-0.1294,0.0137,-0.1685,-0.1898,2.22,2.36,-0.159,1.3,-0.043,-0.08800000000000001,-0.096,51.99,2.7,1.29,0.0073,-0.0203,-0.0016,326.40M,0.83,,Basic Materials,0.0097,4.27,Yes,259870000.0,262420000.00000003,3.18,ECR,56792,-0.03813559322033888,-0.008474576271186418,0.033898305084745894,0.05084745762711873,0.05084745762711873,0.0482,0.042800000000000005
EDGE_11-13-2017,13.5,7.3,0.42,68510.0,,2.42,3.13,0.0967,8.3,11-13-2017,0.27,-1.56,-0.10800000000000001,0.018000000000000002,,-0.44,-1.85,,0.665,Nov 01 BMO,31.0,,-46500000.0,Biotechnology,0.003,-0.3054,0.516,0.0305,0.2,304890000.0,,No,4.05,3.13,,-0.0603,-0.0745,-0.1074,-0.0874,-0.2152,-0.02,9.81,10.76,,8.3,-0.43700000000000006,-0.569,,56.8,1.7,1.41,0.0229,0.0774,0.0395,,,,Healthcare,0.0346,11.76,Yes,23270000.0,31080000.0,19.0,EDGE,7424,-0.09572490706319692,-0.0985130111524164,-0.12732342007434938,-0.11152416356877315,-0.08828996282527879,0.0384,0.0418
EDIT_11-08-2017,29.2,12.75,1.52,1180000.0,,4.53,8.11,-0.10099999999999999,6.7,11-08-2017,0.26,-3.19,0.01,-0.2,,-0.6,-2.85,,-0.47,Nov 07 AMC,89.0,,-117900000.0,Biotechnology,0.035,-0.419,0.8690000000000001,0.0060999999999999995,0.18,924180000.0,,Yes,5.09,2.85,165.03,0.2053,-0.0779,0.28309999999999996,-0.0698,0.4214,0.7140000000000001,23.07,20.74,,6.7,-0.382,-0.6779999999999999,-0.541,40.28,2.5,5.34,-0.1198,0.0391,-0.0843,5.60M,-0.08800000000000001,,Healthcare,0.17800000000000002,5.03,Yes,33439999.999999996,40060000.0,35.42,EDIT,454627,0.049180327868852514,0.1644165863066538,0.17454194792671163,0.1200578592092576,0.1962391513982642,0.0675,0.0617
EDIT_11-24-2017,29.2,13.12,1.64,1100000.0,,4.3,7.02,-0.0867,10.1,11-24-2017,0.0,-3.25,0.13,-0.08800000000000001,,-0.75,-2.6,,-0.47,Nov 07 AMC,89.0,,-123500000.0,Biotechnology,0.034,-0.4164,0.853,-0.0040999999999999995,0.19,1090000000.0,,Yes,6.0,3.67,98.72,0.6517000000000001,0.1311,0.3508,0.0308,0.5896,0.6454000000000001,28.25,25.8,,10.1,-0.371,-0.7020000000000001,-0.541,57.09,2.5,0.92,0.0663,0.26940000000000003,0.09380000000000001,11.00M,5.3,,Healthcare,0.1941,5.98,Yes,33830000.0,42090000.0,33.21,EDIT,1008147,0.04534883720930227,,,,,0.0691,0.0728
EGLE_11-06-2017,11.16,4.1,0.17,266950.0,3.43,6.88,,0.0632,5.0,11-06-2017,0.0,-7.72,0.7240000000000001,0.992,0.1,-0.09,-0.16,0.105,0.862,Nov 02 AMC,820.0,0.298,-178700000.0,Shipping,,,0.254,-0.005,0.61,336410000.0,-0.86,Yes,0.64,,1.9,-0.0594,-0.0432,-0.0349,-0.0674,-0.2427,-0.051399999999999994,4.43,4.71,,4.4,-0.23199999999999998,-0.373,-0.307,53.0,2.2,6.56,0.0216,-0.050499999999999996,0.013300000000000001,177.10M,1.094,-0.16899999999999998,Services,0.023,5.97,Yes,69130000.0,75940000.0,6.45,EGLE,134413,-0.05095541401273895,-0.06157112526539277,-0.06794055201698523,-0.06581740976645423,-0.09129511677282376,0.0424,0.0334
EGL_11-03-2017,39.16,25.7,0.99,121030.0,2.09,19.28,0.83,-0.1213,1.4,11-03-2017,1.43,0.11,0.0931,2.065,,0.53,2.42,-0.172,0.958,Nov 02 AMC,9100.0,0.14400000000000002,4500000.0,Staffing & Outsourcing Services,0.001,-0.23010000000000003,0.9620000000000001,0.001,1.39,1240000000.0,0.064,Yes,1.75,40.78,0.62,0.1572,-0.018000000000000002,0.0693,0.019299999999999998,0.0027,0.1769,33.79,29.69,0.002,1.4,0.002,0.006,0.071,30.43,3.0,5.38,-0.1286,-0.009300000000000001,-0.09269999999999999,2.00B,-0.076,0.001,Services,0.0121,3.66,Yes,36610000.0,36810000.0,,EGL,48376,-0.04344897271808701,-0.020882452004041818,-0.0592792185921186,-0.08723475917817447,-0.09195015156618391,0.026699999999999998,0.027000000000000003
EGL_11-15-2017,39.16,25.7,1.2,141990.0,2.11,19.6,1.4,0.06570000000000001,1.3,11-15-2017,1.37,0.83,-0.0054,1.5759999999999998,,0.44,2.2,-0.172,0.958,Nov 02 AMC,9100.0,0.14300000000000002,31100000.0,Staffing & Outsourcing Services,0.001,-0.22899999999999998,0.966,0.006,1.33,992030000.0,0.065,Yes,1.37,19.08,0.5,-0.0004,-0.21850000000000003,-0.1219,-0.06849999999999999,-0.205,-0.2812,26.79,28.55,0.016,1.3,0.013999999999999999,0.044000000000000004,0.071,39.55,3.0,3.08,-0.08960000000000001,-0.0437,-0.1166,1.97B,-0.048,0.001,Services,0.015300000000000001,3.95,Yes,36630000.0,37030000.0,,EGL,30420,-0.012259194395796924,0.011558669001751287,-0.019264448336252182,0.007005253940455258,0.004903677758318681,0.032400000000000005,0.0368
EGO_10-31-2017,3.91,1.24,0.12,7310000.0,1.24,4.9,,-0.055099999999999996,,10-31-2017,,0.02,2.1034,,0.05,0.02,0.09,-0.15,0.997,Oct 26 AMC,4600.0,0.384,11700000.0,Gold,0.008,0.0,0.758,0.008,,1090000000.0,,Yes,0.28,,2.57,-0.6069,-0.3818,-0.34619999999999995,-0.1226,-0.5776,-0.5916,1.36,1.28,,,,,0.003,23.5,2.8,3.4,-0.349,-0.5424,-0.3782,425.60M,-0.18,-0.171,Basic Materials,0.0197,2.13,Yes,792230000.0,805040000.0,2.53,EGO,1844241,-0.0234375,-0.0234375,-0.0234375,-0.046875,-0.0625,0.1012,0.0587
EGRX_11-09-2017,97.15,45.05,2.81,334960.0,1.18,10.86,,-0.0496,3.9,11-09-2017,0.0,5.95,0.162,-0.648,0.15,0.8,4.4,0.584,-0.23600000000000002,Nov 08 BMO,77.0,0.752,96700000.0,Drugs - Generic,0.1153,0.0129,,0.0297,0.0,845850000.0,0.322,Yes,5.3,,3.44,-0.3943,0.0513,0.15,0.0747,-0.2743,-0.21239999999999998,57.58,54.72,0.39299999999999996,3.8,0.48,0.657,0.5379999999999999,49.01,2.3,1.11,0.0274,-0.2169,-0.0246,245.90M,0.225,0.8190000000000001,Healthcare,0.2859,11.46,Yes,13420000.0,14690000.0,72.75,EGRX,26636,-0.004385964912280715,-0.020650584795321558,-0.00511695906432752,0.027046783625731097,0.056286549707602385,0.0696,0.0506
EGRX_11-08-2017,97.15,45.05,2.35,335710.0,1.18,10.86,,0.09140000000000001,3.9,11-08-2017,0.0,5.95,0.162,-0.648,0.15,0.8,4.4,0.584,-0.23600000000000002,Nov 08 BMO,77.0,0.752,96700000.0,Drugs - Generic,0.1153,0.0129,,0.0297,0.0,815150000.0,0.322,Yes,5.11,,3.31,-0.42710000000000004,-0.005600000000000001,0.129,0.032400000000000005,-0.3006,-0.2561,55.49,60.56,0.39299999999999996,3.8,0.48,0.657,0.5379999999999999,63.84,2.3,3.91,0.1414,-0.1338,0.08070000000000001,245.90M,0.225,0.8190000000000001,Healthcare,0.2859,11.43,Yes,13420000.0,14690000.0,72.75,EGRX,94490,-0.09643328929986794,-0.10039630118890364,-0.11509247027741076,-0.10105680317040955,-0.07199471598414797,0.044199999999999996,0.0453
EHTH_11-06-2017,28.59,7.5,1.34,145920.0,1.6,5.31,3.52,-0.0538,4.1,11-06-2017,0.0,-1.15,0.68,,0.15,-1.21,-0.31,-0.23399999999999999,-0.01,Oct 26 AMC,944.0,0.986,-21200000.0,Insurance Brokers,0.047,-0.016399999999999998,0.8959999999999999,-0.0161,0.0,517000000.0,0.013000000000000001,Yes,5.18,7.82,2.92,0.5625,0.10439999999999999,0.5563,0.16670000000000001,1.5822,2.6424000000000003,27.5,26.02,0.059000000000000004,4.1,0.08800000000000001,0.11,-0.064,57.43,2.4,1.37,0.0726,0.5034000000000001,0.08199999999999999,177.30M,-0.249,0.043,Financial,0.021,2.6,Yes,18050000.0,18800000.0,27.0,EHTH,15383,-0.037663335895465,-0.05342044581091465,-0.06379707916986932,-0.0561106840891622,-0.07801691006917755,0.0687,0.057800000000000004
EHIC_11-24-2017,12.5,8.11,0.41,151790.0,,8.9,0.33,0.0843,1.3,11-24-2017,0.91,0.21,0.5871,36.374,,0.14,0.59,,-0.956,Nov 29 BMO,6134.0,0.292,14700000.0,Rental & Leasing Services,0.0178,0.0,0.61,-0.0064,0.59,798640000.0,0.138,No,1.31,35.65,2.2,0.16190000000000002,0.0327,0.2957,0.1164,0.2914,0.059800000000000006,10.79,11.7,0.04,1.3,0.012,0.024,0.028999999999999998,65.39,2.5,2.04,0.059699999999999996,0.1573,0.0913,362.50M,0.276,,Services,0.056299999999999996,3.71,Yes,10000000.0,68260000.0,12.93,EHIC,310312,0.030769230769230882,,,,,0.051,0.0329
ELF_11-08-2017,32.54,18.84,0.76,722310.0,,3.48,0.07,-0.08869999999999999,2.1,11-08-2017,1.11,-8.0,0.21239999999999998,1.037,0.2565,0.06,0.55,,0.25,Nov 08 AMC,249.0,0.61,-360900000.0,Personal Products,0.044000000000000004,-0.09179999999999999,0.9,0.024399999999999998,0.96,961560000.0,0.1,Yes,5.93,282.81,3.86,-0.29059999999999997,-0.0264,-0.1804,-0.0264,-0.2871,-0.2159,20.63,18.8,,0.7,-0.898,-2.483,0.06,33.72,2.0,3.07,-0.111,-0.242,-0.09759999999999999,249.20M,0.268,,Consumer Goods,0.2275,11.25,Yes,35720000.0,46610000.0,28.45,ELF,159456,0.06329787234042539,0.005851063829787284,0.039893617021276695,0.01010638297872335,0.01648936170212756,0.0317,0.0364
ELGX_11-08-2017,10.36,4.08,0.36,713310.0,0.71,1.16,1.1,-0.11460000000000001,2.8,11-08-2017,2.53,-0.94,0.226,0.76,0.36950000000000005,-0.17,-0.48,-0.303,-1.564,Nov 07 AMC,782.0,0.667,-77800000.0,Medical Instruments & Supplies,0.025,0.037200000000000004,,0.0026,2.28,479500000.0,-0.306,Yes,4.97,5.23,2.51,-0.21420000000000003,0.0492,0.3427,0.0868,0.006999999999999999,-0.3543,5.76,5.1,-0.408,2.1,-0.21,-0.711,-0.321,46.78,2.8,3.61,-0.0349,-0.08990000000000001,0.0398,190.80M,-0.047,0.183,Healthcare,0.1802,20.52,Yes,81210000.0,83250000.0,5.61,ELGX,185461,-0.050980392156862675,-0.013725490196078272,-0.06666666666666665,-0.033333333333333326,0.033333333333333215,0.0984,0.052000000000000005
EL_11-01-2017,112.49,75.29,1.41,2170000.0,0.67,11.91,4.73,0.1103,1.8,11-01-2017,0.81,3.35,0.1121,1.4609999999999999,0.10949999999999999,0.97,4.44,0.092,0.131,Nov 01 BMO,46000.0,0.794,1250000000.0,Personal Products,0.003,-0.4014,0.9309999999999999,0.0003,0.77,41180000000.0,0.14300000000000002,Yes,9.39,23.65,3.48,0.22460000000000002,0.0334,0.1352,0.014199999999999999,0.4618,0.2833,111.81,124.14,0.106,1.2,0.115,0.313,0.16699999999999998,84.76,1.9,9.34,0.12539999999999998,0.3063,0.1404,11.82B,0.094,0.04,Consumer Goods,0.0232,2.36,Yes,220750000.0,368270000.0,117.27,EL,1504951,-0.029966167230546126,-0.030852263573384886,-0.026743998711132644,-0.007733204446592534,-0.00708877074270986,0.014199999999999999,0.011699999999999999
ENDP_11-27-2017,17.99,5.77,0.49,6120000.0,0.51,3.43,,-0.0623,1.1,11-27-2017,10.82,-19.26,-0.1805,0.48100000000000004,,0.61,3.01,-0.616,-8.509,Nov 09 AMC,4894.0,0.371,-4294500000.0,Drug Manufacturers - Other,0.005,0.024399999999999998,0.953,0.0192,10.78,1600000000.0,,Yes,2.06,,0.41,-0.45409999999999995,0.056799999999999996,-0.2144,-0.0623,-0.5707,-0.5707,7.54,7.07,,0.9,-0.387,-3.097,-0.253,49.12,2.8,1.0,0.0564,-0.307,-0.0737,3.94B,-0.11,0.09699999999999999,Healthcare,0.0885,3.21,Yes,222000000.0,225980000.0,10.31,ENDP,6123954,,,,,,0.0593,0.08220000000000001
ENTA_11-21-2017,50.92,25.92,1.63,172560.0,0.66,13.67,10.15,-0.08289999999999999,18.5,11-21-2017,0.0,-1.08,-1.8359999999999999,-6.791,,2.13,-0.97,-0.031,-0.725,Nov 20 AMC,76.0,,-20600000.0,Biotechnology,0.25489999999999996,0.0,0.688,0.0044,0.0,941010000.0,-0.826,Yes,3.64,4.9,23.7,0.5781000000000001,0.0322,0.2882,0.0408,0.4839,0.657,49.71,45.59,-0.519,18.5,-0.07400000000000001,-0.077,0.07400000000000001,40.2,2.3,7.76,-0.0637,0.2303,-0.0352,39.70M,-0.46399999999999997,0.161,Healthcare,0.0635,5.29,Yes,14370000.0,18930000.0,47.67,ENTA,96261,0.00855450756744891,0.04979162096951084,0.06339109453827585,,,0.036699999999999997,0.0354
EPC_11-09-2017,84.45,59.89,1.38,493820.0,0.91,33.46,7.78,-0.060899999999999996,2.3,11-09-2017,0.83,3.55,0.0421,0.5529999999999999,0.0795,1.03,4.13,-0.042,1.6269999999999998,Nov 09 BMO,6000.0,0.499,206300000.0,Personal Products,0.003,0.0,0.9279999999999999,0.0019,0.83,3590000000.0,0.11199999999999999,Yes,1.83,7.88,1.53,-0.1611,-0.1512,-0.1671,-0.0572,-0.1603,-0.1861,61.29,57.56,0.08800000000000001,1.6,0.045,0.11199999999999999,0.049,14.26,2.6,6.58,-0.1259,-0.2151,-0.1827,2.34B,-0.012,-0.127,Consumer Goods,0.105,12.0,Yes,56410000.0,58500000.0,81.5,EPC,233768,0.014940931202223728,0.02640722724113953,0.003995830437804049,0.02397498262682407,0.033877692842251506,0.0282,0.0219
EPE_11-01-2017,7.49,2.33,0.17,581440.0,4.74,2.27,0.19,0.0556,0.7,11-01-2017,7.06,-0.95,,-1.048,,-0.12,-0.54,-0.159,0.993,Nov 01 AMC,502.0,0.6890000000000001,-233000000.0,Independent Oil & Gas,0.002,-0.032400000000000005,0.7070000000000001,-0.0012,6.84,637770000.0,0.078,Yes,1.19,14.49,0.6,-0.40270000000000006,-0.1818,-0.16149999999999998,0.04650000000000001,-0.5878,-0.2416,2.7,2.85,-0.21899999999999997,0.7,-0.048,-0.37799999999999995,0.065,50.55,2.6,2.08,0.0042,-0.2854,-0.042699999999999995,1.07B,1.96,-0.163,Basic Materials,0.059699999999999996,15.59,Yes,151960000.0,236210000.0,57.5,EPE,90103,-0.14035087719298245,-0.11929824561403524,-0.07719298245614037,-0.01403508771929829,-0.038596491228070184,0.0764,0.060599999999999994
EPE_11-02-2017,7.49,2.33,0.18,581930.0,4.74,2.27,0.19,-0.0993,0.7,11-02-2017,7.06,-0.95,,-1.048,,-0.12,-0.54,-0.159,0.993,Nov 01 AMC,502.0,0.6890000000000001,-233000000.0,Independent Oil & Gas,0.002,-0.032400000000000005,0.7070000000000001,-0.0012,6.84,642490000.0,0.078,Yes,1.2,14.6,0.6,-0.3615,-0.17329999999999998,-0.1881,0.1057,-0.5847,-0.2139,2.72,2.45,-0.21899999999999997,0.7,-0.048,-0.37799999999999995,0.065,36.26,2.6,3.35,-0.128,-0.3832,-0.17489999999999997,1.07B,1.96,-0.163,Basic Materials,0.059699999999999996,15.58,Yes,151960000.0,236210000.0,57.5,EPE,145020,0.024489795918367196,0.07346938775510181,0.14693877551020407,0.1183673469387756,0.08163265306122436,0.0788,0.0638
EPE_11-24-2017,7.49,1.85,0.21,680100.0,4.73,2.0,0.09,-0.0594,0.7,11-24-2017,8.05,-1.07,,-0.6679999999999999,,-0.12,-0.48,-0.159,0.993,Nov 01 AMC,502.0,0.6729999999999999,-262000000.0,Independent Oil & Gas,0.002,0.0,0.695,-0.0197,8.01,462250000.0,0.055,Yes,0.95,22.01,0.45,-0.5721,-0.22760000000000002,-0.3667,-0.19829999999999998,-0.7099,-0.5870000000000001,2.02,1.9,-0.254,0.6,-0.054000000000000006,-0.474,0.065,30.08,2.6,0.98,-0.2495,-0.4932,-0.3297,1.03B,-0.141,-0.163,Basic Materials,0.061900000000000004,13.83,Yes,152000000.0,243290000.0,57.5,EPE,669118,-0.03157894736842093,,,,,0.1274,0.09140000000000001
EPZM_11-02-2017,20.45,8.5,0.86,610200.0,2.18,2.57,2.95,-0.11460000000000001,7.7,11-02-2017,0.0,-2.06,-0.034,0.016,,-0.65,-2.44,0.33299999999999996,0.419,Nov 01 BMO,112.0,,-119900000.0,Biotechnology,0.002,3.1858999999999997,0.845,-0.0003,0.0,1060000000.0,,Yes,6.28,5.47,61.72,-0.03,-0.1632,0.29719999999999996,0.0062,0.3347,0.7746999999999999,16.15,14.3,,7.7,-0.499,-0.631,-0.5529999999999999,28.24,1.5,5.75,-0.16940000000000002,-0.051100000000000007,-0.1797,17.10M,20.142,0.028999999999999998,Healthcare,0.1186,9.77,Yes,50260000.0,65349999.99999999,23.78,EPZM,260989,0.03146853146853146,-0.006993006993007089,-0.03146853146853157,-0.05244755244755239,-0.013986013986014068,0.058499999999999996,0.04650000000000001
EPZM_11-24-2017,20.45,9.3,0.76,623430.0,2.19,4.48,4.35,-0.063,13.7,11-24-2017,0.0,-2.27,-0.066,-0.495,,-0.58,-2.44,0.33299999999999996,0.419,Nov 01 BMO,112.0,,-133199999.99999999,Biotechnology,0.002,2.8372,0.975,0.1744,0.0,840730000.0,,Yes,2.66,2.74,80.07,-0.2372,-0.2586,-0.2788,-0.0775,-0.0165,0.0171,12.7,11.9,,13.7,-0.531,-0.67,-0.5529999999999999,24.55,1.6,0.84,-0.16149999999999998,-0.2207,-0.271,10.50M,20.142,0.028999999999999998,Healthcare,0.1149,9.5,Yes,51560000.0,70650000.0,22.4,EPZM,521744,0.008403361344537785,,,,,0.045700000000000005,0.0581
ERII_11-02-2017,12.73,6.13,0.31,425700.0,5.66,1.22,1.66,0.1069,7.4,11-02-2017,0.0,0.02,-0.2842,-2.245,0.2,-0.01,0.28,0.153,1.084,Nov 01 AMC,120.0,0.6759999999999999,1600000.0,Pollution & Treatment Controls,0.026000000000000002,0.0128,0.413,0.0276,0.0,419090000.0,0.013000000000000001,Yes,6.29,4.62,7.5,-0.0084,-0.030299999999999997,0.12710000000000002,-0.061200000000000004,-0.2589,-0.3661,7.67,8.49,0.027999999999999997,6.7,0.011000000000000001,0.024,0.011000000000000001,62.09,1.8,5.32,0.0547,0.0632,0.14,55.90M,-0.076,0.14300000000000002,Industrial Goods,0.2289,19.06,Yes,35450000.0,54640000.0,16.33,ERII,168307,0.058892815076560634,0.009422850412249772,0.1319199057714957,0.15783274440518258,0.11778563015312127,0.0355,0.041100000000000005
ERN_11-24-2017,4.1,1.15,0.15,66160.0,2.34,-1.68,0.09,0.0784,0.2,11-24-2017,,-0.95,,0.40399999999999997,,,,-0.149,0.6709999999999999,Nov 13 AMC,74.0,0.14,-203100000.0,Independent Oil & Gas,0.021,0.2089,0.301,-0.0004,,580000000.0,,Yes,,32.04,5.77,0.4865,-0.0351,0.1702,0.057699999999999994,-0.0984,0.22219999999999998,2.55,2.75,,0.1,-0.665,0.5579999999999999,15.192,55.7,,0.44,0.053399999999999996,0.1604,-0.0051,100.60M,0.175,0.155,Basic Materials,0.0116,10.86,Yes,61910000.0,210910000.0,,ERN,29225,-0.018181818181818077,,,,,0.0374,0.0632
ESIO_11-02-2017,18.2,4.5,0.77,500280.0,0.56,4.44,2.1,0.2685,3.0,11-02-2017,0.09,-1.05,0.1274,,0.12,0.27,0.82,-0.5489999999999999,-1.945,Nov 01 AMC,720.0,0.361,-34400000.0,Semiconductor - Integrated Circuits,0.037000000000000005,-0.049100000000000005,0.855,-0.0067,0.09,533010000.0,-0.185,Yes,3.67,7.77,2.87,1.3234000000000001,0.11789999999999999,0.7095999999999999,-0.038900000000000004,1.7550999999999999,2.217,16.31,20.69,-0.185,2.0,-0.155,-0.222,-0.23800000000000002,78.78,1.7,30.21,0.3146,1.2209999999999999,0.4742,186.00M,0.524,-0.087,Technology,0.014199999999999999,0.91,Yes,31940000.0,32680000.0,13.83,ESIO,1123775,0.04784920251329128,0.08458192363460615,0.1478975350410825,0.11454809086515216,0.09473175447075866,0.0629,0.0436
ESTE_11-01-2017,15.7,7.85,0.51,191790.0,1.36,10.25,0.29,0.0683,0.8,11-01-2017,0.32,-2.38,1.3259999999999998,-0.087,0.26,0.01,0.14,-0.287,0.653,Nov 07 AMC,48.0,0.698,-53300000.0,Independent Oil & Gas,0.003,0.0,0.127,-0.013500000000000002,0.31,466980000.0,,No,0.79,27.96,7.0,-0.40009999999999996,-0.2587,-0.18109999999999998,-0.0473,-0.41409999999999997,-0.056299999999999996,8.05,8.6,-0.8,0.8,-0.12,-0.215,-0.182,40.31,1.9,2.45,-0.0928,-0.24969999999999998,-0.1344,66.70M,1.633,0.293,Basic Materials,0.0745,3.8,Yes,9800000.0,58010000.0,14.89,ESTE,34883,0.050000000000000044,0.019767441860465196,0.04883720930232549,0.04883720930232549,0.045348837209302495,0.057300000000000004,0.0492
ESV_11-01-2017,12.04,4.1,0.3,17570000.0,1.87,27.2,6.33,0.0575,5.0,11-01-2017,0.58,2.33,-0.725,-1.075,,-0.14,-0.69,0.001,1.49,Oct 26 BMO,4900.0,0.501,667600000.0,Oil & Gas Drilling & Exploration,0.005,0.0,0.898,0.031200000000000002,0.58,1580000000.0,0.27699999999999997,Yes,0.2,0.85,0.65,-0.2804,-0.0723,0.017,0.0652,-0.44549999999999995,-0.3107,5.39,5.7,0.278,4.6,0.049,0.083,0.061,61.47,2.6,2.04,0.0554,-0.18719999999999998,0.1054,2.43B,-0.49700000000000005,-0.002,Basic Materials,0.30219999999999997,5.03,Yes,292300000.0,292300000.0,6.85,ESV,2670079,-0.04385964912280704,-0.06842105263157905,-0.028070175438596467,0.015789473684210575,0.04912280701754401,0.0733,0.0516
ESV_11-15-2017,12.04,4.1,0.33,17120000.0,1.84,27.11,4.17,-0.0564,5.0,11-15-2017,0.58,-0.23,-0.5920000000000001,-1.298,,-0.26,-0.78,0.001,1.49,Oct 26 BMO,4900.0,0.396,-68900000.0,Oil & Gas Drilling & Exploration,0.005,0.0,0.898,0.021,0.58,2410000000.0,0.107,Yes,0.21,1.34,1.27,-0.2446,-0.0124,0.3061,-0.0362,-0.4249,-0.3265,5.59,5.28,-0.031,4.6,-0.004,-0.006999999999999999,0.061,44.41,2.6,1.49,-0.0368,-0.21710000000000002,-0.0277,1.89B,-0.161,-0.002,Basic Materials,0.16570000000000001,4.16,Yes,430430000.0,430430000.0,6.54,ESV,1961197,0.024621212121212155,0.017045454545454586,0.017045454545454586,0.043560606060605966,0.05681818181818188,0.0632,0.061
EVA_10-31-2017,31.95,24.45,0.56,35510.0,,11.03,0.04,-0.051399999999999994,1.6,10-31-2017,1.18,0.43,0.8331000000000001,-0.7020000000000001,,0.22,1.42,0.26,0.226,Nov 02 BMO,612.0,0.17,11500000.0,"Lumber, Wood Production",0.002,0.1183,0.562,0.0016,1.17,759200000.0,0.061,Yes,2.65,690.18,1.56,0.0676,-0.0118,0.0052,-0.0315,0.08960000000000001,0.0723,29.2,27.7,0.024,1.1,0.017,0.037000000000000005,0.051,27.56,2.0,126.36,-0.08289999999999999,-0.0259,-0.060599999999999994,486.40M,0.06,0.716,Industrial Goods,0.0353,2.29,Yes,2310000.0,26000000.0,32.75,EVA,333694,0.010830324909747224,0.05234657039711199,0.05595667870036114,0.06353790613718413,0.05054151624548742,0.0202,0.0199
EVBG_11-15-2017,29.99,14.26,0.89,266510.0,,1.68,1.72,-0.0723,1.0,11-15-2017,0.0,-0.6,0.16699999999999998,0.154,0.315,-0.02,-0.2,,-0.685,Nov 06 AMC,400.0,0.695,-16500000.0,Application Software,0.006999999999999999,,0.8240000000000001,0.0483,0.0,817000000.0,-0.174,Yes,17.61,17.16,8.47,0.2193,0.10460000000000001,0.3002,0.0745,0.6033,0.9434999999999999,29.58,27.44,-0.171,1.0,-0.138,-0.379,-0.255,52.95,1.6,4.56,0.011699999999999999,0.1837,0.0521,96.50M,0.37200000000000005,,Technology,0.029900000000000003,2.7,Yes,24100000.0,27620000.0,31.67,EVBG,93409,-0.006924198250728875,-0.04919825072886297,-0.04300291545189505,-0.02223032069970854,-0.01676384839650147,0.0424,0.031400000000000004
